"public_food_id_compound_id_name","compound_SMILES"
"FOOD00136 _ FDB002753 _ Peonidin","COC1=C(O)C=CC(=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O"
"FOOD00136 _ FDB002755 _ Petunidin","COC1=CC(=CC(O)=C1O)C1=C(O)C=C2C(O)=CC(O)=CC2=[O+]1"
"FOOD00136 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00136 _ FDB012724 _ Myricetin","OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1"
"FOOD00136 _ FDB011904 _ Quercetin","OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00821 _ FDB017700 _ Epigallocatechin","O[C@@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C(O)=C1)C=C(O)C=C2O"
"FOOD00821 _ FDB011904 _ Quercetin","OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00161 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00161 _ FDB012426 _ Pelargonidin","OC1=CC=C(C=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O"
"FOOD00161 _ FDB000604 _ Isorhamnetin","COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00161 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00161 _ FDB012724 _ Myricetin","OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1"
"FOOD00161 _ FDB011904 _ Quercetin","OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00192 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00192 _ FDB002613 _ Delphinidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C(O)=C1"
"FOOD00192 _ FDB012426 _ Pelargonidin","OC1=CC=C(C=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O"
"FOOD00192 _ FDB002753 _ Peonidin","COC1=C(O)C=CC(=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O"
"FOOD00192 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00192 _ FDB013255 _ Luteolin","OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00192 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00192 _ FDB012724 _ Myricetin","OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1"
"FOOD00192 _ FDB002713 _ Malvidin","COC1=CC(=CC(OC)=C1O)C1=C(O)C=C2C(O)=CC(O)=CC2=[O+]1"
"FOOD00192 _ FDB002755 _ Petunidin","COC1=CC(=CC(O)=C1O)C1=C(O)C=C2C(O)=CC(O)=CC2=[O+]1"
"FOOD00192 _ FDB017700 _ Epigallocatechin","O[C@@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C(O)=C1)C=C(O)C=C2O"
"FOOD00192 _ FDB002677 _ Hesperetin","COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00192 _ FDB000678 _ (S)-Naringenin","[H][C@]1(CC(=O)C2=C(O1)C=C(O)C=C2O)C1=CC=C(O)C=C1"
"FOOD00194 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00194 _ FDB011904 _ Quercetin","OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00075 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00075 _ FDB012724 _ Myricetin","OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1"
"FOOD00075 _ FDB011904 _ Quercetin","OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00155 _ FDB017700 _ Epigallocatechin","O[C@@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C(O)=C1)C=C(O)C=C2O"
"FOOD00155 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00155 _ FDB002613 _ Delphinidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C(O)=C1"
"FOOD00155 _ FDB012426 _ Pelargonidin","OC1=CC=C(C=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O"
"FOOD00155 _ FDB002753 _ Peonidin","COC1=C(O)C=CC(=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O"
"FOOD00155 _ FDB002755 _ Petunidin","COC1=CC(=CC(O)=C1O)C1=C(O)C=C2C(O)=CC(O)=CC2=[O+]1"
"FOOD00155 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00155 _ FDB013255 _ Luteolin","OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00155 _ FDB000604 _ Isorhamnetin","COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00155 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00155 _ FDB012724 _ Myricetin","OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1"
"FOOD00155 _ FDB011904 _ Quercetin","OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00156 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00156 _ FDB002613 _ Delphinidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C(O)=C1"
"FOOD00156 _ FDB002753 _ Peonidin","COC1=C(O)C=CC(=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O"
"FOOD00156 _ FDB017700 _ Epigallocatechin","O[C@@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C(O)=C1)C=C(O)C=C2O"
"FOOD00156 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00156 _ FDB013255 _ Luteolin","OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00156 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00156 _ FDB012724 _ Myricetin","OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1"
"FOOD00156 _ FDB011904 _ Quercetin","OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00014 _ FDB017700 _ Epigallocatechin","O[C@@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C(O)=C1)C=C(O)C=C2O"
"FOOD00135 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00135 _ FDB002613 _ Delphinidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C(O)=C1"
"FOOD00135 _ FDB002713 _ Malvidin","COC1=CC(=CC(OC)=C1O)C1=C(O)C=C2C(O)=CC(O)=CC2=[O+]1"
"FOOD00135 _ FDB012426 _ Pelargonidin","OC1=CC=C(C=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O"
"FOOD00135 _ FDB002753 _ Peonidin","COC1=C(O)C=CC(=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O"
"FOOD00135 _ FDB002755 _ Petunidin","COC1=CC(=CC(O)=C1O)C1=C(O)C=C2C(O)=CC(O)=CC2=[O+]1"
"FOOD00135 _ FDB017700 _ Epigallocatechin","O[C@@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C(O)=C1)C=C(O)C=C2O"
"FOOD00135 _ FDB002677 _ Hesperetin","COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00135 _ FDB000678 _ (S)-Naringenin","[H][C@]1(CC(=O)C2=C(O1)C=C(O)C=C2O)C1=CC=C(O)C=C1"
"FOOD00135 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00135 _ FDB013255 _ Luteolin","OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00135 _ FDB012724 _ Myricetin","OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1"
"FOOD00135 _ FDB011904 _ Quercetin","OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00358 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00358 _ FDB002613 _ Delphinidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C(O)=C1"
"FOOD00358 _ FDB012426 _ Pelargonidin","OC1=CC=C(C=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O"
"FOOD00358 _ FDB002755 _ Petunidin","COC1=CC(=CC(O)=C1O)C1=C(O)C=C2C(O)=CC(O)=CC2=[O+]1"
"FOOD00358 _ FDB000604 _ Isorhamnetin","COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00358 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00358 _ FDB011904 _ Quercetin","OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00081 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00081 _ FDB002613 _ Delphinidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C(O)=C1"
"FOOD00081 _ FDB002713 _ Malvidin","COC1=CC(=CC(OC)=C1O)C1=C(O)C=C2C(O)=CC(O)=CC2=[O+]1"
"FOOD00081 _ FDB012426 _ Pelargonidin","OC1=CC=C(C=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O"
"FOOD00081 _ FDB002753 _ Peonidin","COC1=C(O)C=CC(=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O"
"FOOD00081 _ FDB002755 _ Petunidin","COC1=CC(=CC(O)=C1O)C1=C(O)C=C2C(O)=CC(O)=CC2=[O+]1"
"FOOD00081 _ FDB017700 _ Epigallocatechin","O[C@@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C(O)=C1)C=C(O)C=C2O"
"FOOD00081 _ FDB002677 _ Hesperetin","COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00081 _ FDB000678 _ (S)-Naringenin","[H][C@]1(CC(=O)C2=C(O1)C=C(O)C=C2O)C1=CC=C(O)C=C1"
"FOOD00081 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00081 _ FDB013255 _ Luteolin","OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00081 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00081 _ FDB012724 _ Myricetin","OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1"
"FOOD00081 _ FDB011904 _ Quercetin","OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00157 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00157 _ FDB002613 _ Delphinidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C(O)=C1"
"FOOD00157 _ FDB002753 _ Peonidin","COC1=C(O)C=CC(=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O"
"FOOD00157 _ FDB017700 _ Epigallocatechin","O[C@@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C(O)=C1)C=C(O)C=C2O"
"FOOD00157 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00157 _ FDB013255 _ Luteolin","OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00157 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00157 _ FDB012724 _ Myricetin","OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1"
"FOOD00157 _ FDB011904 _ Quercetin","OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00256 _ FDB002677 _ Hesperetin","COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00256 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00369 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00150 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00384 _ FDB000604 _ Isorhamnetin","COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00386 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00257 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00057 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00256 _ FDB000678 _ (S)-Naringenin","[H][C@]1(CC(=O)C2=C(O1)C=C(O)C=C2O)C1=CC=C(O)C=C1"
"FOOD00057 _ FDB002677 _ Hesperetin","COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00151 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00162 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00143 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00083 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00056 _ FDB002677 _ Hesperetin","COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00895 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00004 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00393 _ FDB000678 _ (S)-Naringenin","[H][C@]1(CC(=O)C2=C(O1)C=C(O)C=C2O)C1=CC=C(O)C=C1"
"FOOD00543 _ FDB002677 _ Hesperetin","COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00106 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00064 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00064 _ FDB002613 _ Delphinidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C(O)=C1"
"FOOD00117 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00229 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00229 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00041 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00149 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00152 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00012 _ FDB011904 _ Quercetin","OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00012 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00434 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00147 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00147 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00440 _ FDB000604 _ Isorhamnetin","COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00055 _ FDB002677 _ Hesperetin","COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00204 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00204 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00163 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00176 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00087 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00884 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00478 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00052 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00286 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00286 _ FDB013255 _ Luteolin","OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00288 _ FDB000604 _ Isorhamnetin","COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00289 _ FDB000604 _ Isorhamnetin","COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00071 _ FDB000678 _ (S)-Naringenin","[H][C@]1(CC(=O)C2=C(O1)C=C(O)C=C2O)C1=CC=C(O)C=C1"
"FOOD00071 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00077 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00021 _ FDB011904 _ Quercetin","OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00021 _ FDB000604 _ Isorhamnetin","COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00115 _ FDB000604 _ Isorhamnetin","COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00097 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00133 _ FDB000604 _ Isorhamnetin","COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00134 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00134 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00134 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00311 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00034 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00034 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00005 _ FDB011904 _ Quercetin","OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00032 _ FDB000678 _ (S)-Naringenin","[H][C@]1(CC(=O)C2=C(O1)C=C(O)C=C2O)C1=CC=C(O)C=C1"
"FOOD00035 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00035 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00035 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00030 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00253 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00030 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00030 _ FDB000604 _ Isorhamnetin","COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00030 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00002 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00245 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00245 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00245 _ FDB000604 _ Isorhamnetin","COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00323 _ FDB000604 _ Isorhamnetin","COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00756 _ FDB000633 _ Kaempferol","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O"
"FOOD00031 _ FDB013255 _ Luteolin","OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1"
"FOOD00015 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00049 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00009 _ FDB002677 _ Hesperetin","COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00247 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00061 _ FDB002677 _ Hesperetin","COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00127 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00202 _ FDB000604 _ Isorhamnetin","COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00099 _ FDB000604 _ Isorhamnetin","COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00099 _ FDB002677 _ Hesperetin","COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00350 _ FDB002798 _ Apigenin","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00379 _ FDB000604 _ Isorhamnetin","COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1"
"FOOD00174 _ FDB002602 _ Cyanidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C=C1"
"FOOD00174 _ FDB002613 _ Delphinidin","OC1=CC2=[O+]C(=C(O)C=C2C(O)=C1)C1=CC(O)=C(O)C(O)=C1"
